student_id,school_name,grade_level_2019,program_name,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
24524,School A,6,,Fall,Reading,198,18,1,7
24524,School A,6,,Spring,Reading,219,59,3,
10858,School D,6,,Fall,Reading,226,83,4,2
10858,School D,6,,Spring,Reading,234,89,4,
18812,School D,6,,Fall,Reading,221,73,3,2
18812,School D,6,,Spring,Reading,227,78,4,
18866,School C,6,,Fall,Reading,207,37,2,5
18866,School C,6,,Spring,Reading,213,43,2,
19102,School A,6,,Fall,Reading,192,9,1,8
19102,School A,6,,Spring,Reading,212,51,3,
11293,School A,6,,Fall,Reading,230,89,4,2
11293,School A,6,,Spring,Reading,231,85,4,
14648,School C,6,Gifted,Fall,Reading,234,93,4,2
14648,School C,6,Gifted,Spring,Reading,226,76,4,
22553,School C,6,Gifted,Fall,Reading,225,82,4,2
22553,School C,6,Gifted,Spring,Reading,234,89,4,
29744,School C,6,Gifted,Fall,Reading,233,93,4,2
29744,School C,6,Gifted,Spring,Reading,239,94,4,
13360,School C,6,,Fall,Reading,224,80,4,2
13360,School C,6,,Spring,Reading,225,74,3,
23734,School C,6,,Fall,Reading,228,86,4,2
23734,School C,6,,Spring,Reading,224,71,3,
18376,School A,6,,Fall,Reading,221,73,3,2
18376,School A,6,,Spring,Reading,227,78,4,
20376,School C,6,SPED,Fall,Reading,204,30,2,6
20376,School C,6,SPED,Spring,Reading,209,32,2,
26786,School C,6,,Fall,Reading,208,40,2,5
26786,School C,6,,Spring,Reading,210,35,2,
11583,School C,6,,Fall,Reading,227,85,4,2
11583,School C,6,,Spring,Reading,229,82,4,
13526,School A,6,,Fall,Reading,214,56,3,4
13526,School A,6,,Spring,Reading,206,25,2,
12096,School C,6,,Fall,Reading,220,71,3,3
12096,School C,6,,Spring,Reading,225,74,3,
29690,School C,6,,Fall,Reading,234,93,4,2
26163,School D,6,,Fall,Reading,222,76,4,2
26163,School D,6,,Spring,Reading,224,71,3,
27075,School D,6,,Fall,Reading,210,45,2,4
27075,School D,6,,Spring,Reading,221,64,3,
17552,School D,6,,Fall,Reading,212,51,3,4
17552,School D,6,,Spring,Reading,219,59,3,
26342,School D,6,,Fall,Reading,217,64,3,3
26342,School D,6,,Spring,Reading,217,53,3,
10120,School D,6,,Fall,Reading,211,48,2,4
10120,School D,6,,Spring,Reading,213,43,2,
10786,School D,6,,Fall,Reading,211,48,2,4
10786,School D,6,,Spring,Reading,220,61,3,
22841,School A,6,,Fall,Reading,218,66,3,3
22841,School A,6,,Spring,Reading,222,67,3,
22630,School D,6,,Fall,Reading,197,16,1,7
22630,School D,6,,Spring,Reading,200,14,1,
19404,School A,6,SPED,Fall,Reading,181,2,1,10
19404,School A,6,SPED,Spring,Reading,194,11,1,
23420,School A,6,,Fall,Reading,200,21,1,6
23420,School A,6,,Spring,Reading,219,59,3,
27237,School A,6,,Fall,Reading,221,73,3,2
27237,School A,6,,Spring,Reading,230,83,4,
24253,School A,6,,Fall,Reading,214,56,3,4
24253,School A,6,,Spring,Reading,219,59,3,
14937,School C,6,,Fall,Reading,217,64,3,3
14937,School C,6,,Spring,Reading,222,67,3,
27413,School D,6,,Fall,Reading,209,42,2,5
27413,School D,6,,Spring,Reading,210,35,2,
19825,School D,6,LEP,Fall,Reading,,,,
19825,School D,6,LEP,Spring,Reading,212,40,2,
19031,School C,6,Gifted,Fall,Reading,237,96,4,2
19031,School C,6,Gifted,Spring,Reading,241,96,4,
12205,School C,6,,Fall,Reading,213,53,3,4
12205,School C,6,,Spring,Reading,189,3,1,
26454,School A,6,,Fall,Reading,204,30,2,6
26454,School A,6,,Spring,Reading,220,61,3,
19660,School A,6,,Fall,Reading,217,64,3,3
19660,School A,6,,Spring,Reading,226,76,4,
18841,School D,6,,Fall,Reading,182,2,1,10
18841,School D,6,,Spring,Reading,208,30,2,
15083,School A,6,,Fall,Reading,,,,
15083,School A,6,,Spring,Reading,209,32,2,
21448,School C,6,,Fall,Reading,,,,
21448,School C,6,,Spring,Reading,216,51,3,
29657,School C,6,,Fall,Reading,,,,
29657,School C,6,,Spring,Reading,220,61,3,
24291,School A,6,,Fall,Reading,,,,
24291,School A,6,,Spring,Reading,201,16,1,
29823,School A,6,,Fall,Reading,,,,
29823,School A,6,,Spring,Reading,229,82,4,
24416,School C,6,SPED,Fall,Reading,,,,
24416,School C,6,SPED,Spring,Reading,200,14,1,
12948,School D,6,,Fall,Reading,,,,
12948,School D,6,,Spring,Reading,196,9,1,
26395,School A,6,,Fall,Reading,,,,
26395,School A,6,,Spring,Reading,224,71,3,
14675,School B,6,,Fall,Reading,225,82,4,2
14675,School B,6,,Spring,Reading,,,,
22070,School B,6,,Fall,Reading,221,73,3,2
22070,School B,6,,Spring,Reading,,,,
15327,School B,6,,Fall,Reading,210,45,2,4
21019,School B,6,,Fall,Reading,185,3,1,9
29296,School B,6,,Fall,Reading,207,37,2,5
21818,School B,6,,Fall,Reading,228,86,4,2
12197,School B,6,,Fall,Reading,195,13,1,7
17693,School B,6,SPED,Fall,Reading,205,32,2,5
19494,School B,6,SPED,Fall,Reading,223,78,4,2
21367,School B,6,Gifted,Fall,Reading,214,56,3,4
12021,School B,6,,Fall,Reading,190,7,1,8
24609,School B,6,,Fall,Reading,220,71,3,3
29288,School B,6,,Fall,Reading,207,37,2,5
15369,School C,6,,Fall,Reading,215,59,3,4
19689,School C,6,,Fall,Reading,222,76,4,2
26464,School C,6,,Fall,Reading,215,59,3,4
26935,School C,6,,Fall,Reading,226,83,4,2
26852,School D,6,,Fall,Reading,200,21,1,6
23345,School D,6,,Fall,Reading,207,37,2,5
20634,School D,6,,Fall,Reading,206,35,2,5
11180,School D,6,,Fall,Reading,205,32,2,5
18240,School D,6,,Fall,Reading,173,1,1,12
18488,School D,6,,Fall,Reading,179,1,1,11
20682,School D,6,,Fall,Reading,206,35,2,5
14910,School D,6,,Fall,Reading,216,61,3,3
19702,School D,6,SPED,Fall,Reading,157,1,1,15
21826,School D,6,,Fall,Reading,183,3,1,10
25765,School D,6,,Fall,Reading,204,30,2,6
29077,School D,6,,Fall,Reading,168,1,1,13
15055,School D,6,,Fall,Reading,195,13,1,7
15055,School D,6,,Spring,Reading,,,,
23029,School D,6,,Fall,Reading,173,1,1,11
23029,School D,6,,Spring,Reading,,,,
12220,School D,6,,Fall,Reading,210,45,2,4
12220,School D,6,,Spring,Reading,,,,
11409,School D,6,,Fall,Reading,208,40,2,5
11409,School D,6,,Spring,Reading,,,,
24349,School D,6,,Fall,Reading,205,32,2,5
24349,School D,6,,Spring,Reading,,,,
14867,School A,6,,Fall,Reading,212,51,3,4
14867,School A,6,,Spring,Reading,,,,
23272,School A,6,,Fall,Reading,205,32,2,5
23272,School A,6,,Spring,Reading,,,,
20829,School A,6,,Fall,Reading,205,32,2,5
20829,School A,6,,Spring,Reading,,,,
15496,School A,6,,Fall,Reading,193,10,1,8
15496,School A,6,,Spring,Reading,,,,
28322,School A,6,,Fall,Reading,222,76,4,2
28322,School A,6,,Spring,Reading,,,,
14744,School A,6,,Fall,Reading,196,14,1,7
14744,School A,6,,Spring,Reading,,,,
17909,School A,6,,Fall,Reading,212,51,3,4
17909,School A,6,,Spring,Reading,,,,
26755,School A,6,,Fall,Reading,205,32,2,5
26755,School A,6,,Spring,Reading,,,,
12343,School A,6,,Fall,Reading,207,37,2,5
12343,School A,6,,Spring,Reading,,,,
26330,School A,6,,Fall,Reading,184,3,1,9
26330,School A,6,,Spring,Reading,,,,
10761,School A,6,,Fall,Reading,196,14,1,7
10761,School A,6,,Spring,Reading,,,,
20660,School A,6,,Fall,Reading,230,89,4,2
20660,School A,6,,Spring,Reading,,,,
15665,School A,6,,Fall,Reading,220,71,3,3
15665,School A,6,,Spring,Reading,,,,
21517,School A,6,,Fall,Reading,195,13,1,7
21517,School A,6,,Spring,Reading,,,,
27537,School A,6,,Fall,Reading,201,23,1,6
27537,School A,6,,Spring,Reading,,,,
26194,School A,6,,Fall,Reading,207,37,2,5
26194,School A,6,,Spring,Reading,,,,
24688,School B,6,Gifted,Fall,Reading,,,,
24688,School B,6,Gifted,Spring,Reading,229,82,4,
28714,School A,6,,Fall,Reading,,,,
28714,School A,6,,Spring,Reading,209,32,2,
17726,School D,6,,Fall,Reading,,,,
17726,School D,6,,Spring,Reading,206,25,2,
11793,School D,6,,Fall,Reading,,,,
11793,School D,6,,Spring,Reading,192,5,1,
26838,School D,6,Gifted,Fall,Reading,,,,
26838,School D,6,Gifted,Spring,Reading,229,82,4,
14721,School D,6,,Fall,Reading,,,,
14721,School D,6,,Spring,Reading,213,43,2,
12591,School D,6,,Fall,Reading,,,,
12591,School D,6,,Spring,Reading,215,48,2,
23152,School C,6,Gifted,Fall,Reading,,,,
23152,School C,6,Gifted,Spring,Reading,229,82,4,
13113,School D,6,Gifted,Fall,Reading,,,,
13113,School D,6,Gifted,Spring,Reading,218,56,3,
26285,School D,6,,Fall,Reading,,,,
26285,School D,6,,Spring,Reading,218,56,3,
21106,School D,6,,Fall,Reading,,,,
21106,School D,6,,Spring,Reading,228,80,4,
13374,School A,6,,Fall,Reading,,,,
13374,School A,6,,Spring,Reading,219,59,3,
22527,School D,6,,Fall,Reading,,,,
22527,School D,6,,Spring,Reading,214,45,2,
13814,School D,6,,Fall,Reading,,,,
13814,School D,6,,Spring,Reading,216,51,3,
11945,School D,6,,Fall,Reading,,,,
11945,School D,6,,Spring,Reading,207,28,2,
13824,School D,6,,Fall,Reading,,,,
13824,School D,6,,Spring,Reading,205,23,1,
28403,School A,6,,Fall,Reading,,,,
28403,School A,6,,Spring,Reading,211,37,2,
18476,School D,6,,Fall,Reading,,,,
18476,School D,6,,Spring,Reading,211,37,2,
10454,School A,6,,Fall,Reading,,,,
10454,School A,6,,Spring,Reading,218,56,3,
25762,School A,6,,Fall,Reading,,,,
25762,School A,6,,Spring,Reading,214,45,2,
29465,School A,6,,Fall,Reading,,,,
29465,School A,6,,Spring,Reading,195,8,1,
21000,School D,6,,Fall,Reading,,,,
21000,School D,6,,Spring,Reading,203,19,1,
16652,School D,6,,Fall,Reading,,,,
16652,School D,6,,Spring,Reading,201,16,1,
11220,School D,6,,Fall,Reading,,,,
11220,School D,6,,Spring,Reading,215,48,2,
28508,School D,6,,Fall,Reading,,,,
28508,School D,6,,Spring,Reading,202,17,1,
11717,School D,6,,Fall,Reading,,,,
11717,School D,6,,Spring,Reading,220,61,3,
22862,School D,6,,Fall,Reading,,,,
22862,School D,6,,Spring,Reading,209,32,2,
10662,School D,6,,Fall,Reading,,,,
10662,School D,6,,Spring,Reading,221,64,3,
18310,School D,6,,Fall,Reading,,,,
18310,School D,6,,Spring,Reading,216,51,3,
29014,School A,6,,Fall,Reading,,,,
29014,School A,6,,Spring,Reading,221,64,3,
14817,School D,6,,Fall,Reading,,,,
14817,School D,6,,Spring,Reading,208,30,2,
14681,School D,6,,Fall,Reading,,,,
14681,School D,6,,Spring,Reading,197,10,1,
12380,School D,6,,Fall,Reading,,,,
12380,School D,6,,Spring,Reading,198,11,1,
20792,School D,6,,Fall,Reading,,,,
20792,School D,6,,Spring,Reading,220,61,3,
16746,School A,6,,Fall,Reading,,,,
16746,School A,6,,Spring,Reading,214,45,2,
29619,School D,7,,Fall,Reading,179,1,1,9
29619,School D,7,,Spring,Reading,200,12,1,
14778,School A,7,504,Fall,Reading,227,78,4,2
14778,School A,7,504,Spring,Reading,220,55,3,
16580,School D,7,Tier 2,Fall,Reading,200,14,1,6
16580,School D,7,Tier 2,Spring,Reading,202,14,1,
25644,School C,7,SPED,Fall,Reading,,,,
25644,School C,7,SPED,Spring,Reading,187,2,1,
22283,School C,7,SPED,Fall,Reading,216,51,3,4
22283,School C,7,SPED,Spring,Reading,214,39,2,
23675,School A,7,504,Fall,Reading,204,21,1,5
23675,School A,7,504,Spring,Reading,212,34,2,
18998,School D,7,Gifted,Fall,Reading,225,74,3,2
18998,School D,7,Gifted,Spring,Reading,230,78,4,
28866,School B,7,SPED,Fall,Reading,210,35,2,5
28866,School B,7,SPED,Spring,Reading,228,74,3,
20691,School B,7,LEP,Fall,Reading,208,30,2,5
20691,School B,7,LEP,Spring,Reading,214,39,2,
26970,School B,7,,Fall,Reading,227,78,4,2
26970,School B,7,,Spring,Reading,224,65,3,
25997,School B,7,,Fall,Reading,216,51,3,4
25997,School B,7,,Spring,Reading,225,67,3,
16317,School B,7,,Fall,Reading,228,80,4,2
16317,School B,7,,Spring,Reading,232,82,4,
20172,School B,7,Tier 2,Fall,Reading,185,2,1,9
20172,School B,7,Tier 2,Spring,Reading,210,30,2,
10497,School B,7,LEP,Fall,Reading,206,25,2,5
10497,School B,7,LEP,Spring,Reading,213,37,2,
20602,School B,7,,Fall,Reading,224,71,3,2
20602,School B,7,,Spring,Reading,231,80,4,
20324,School B,7,,Fall,Reading,214,45,2,4
20324,School B,7,,Spring,Reading,219,52,3,
16205,School B,7,LEP,Fall,Reading,214,45,2,4
16205,School B,7,LEP,Spring,Reading,218,50,3,
13918,School B,7,Gifted,Fall,Reading,226,76,4,2
13918,School B,7,Gifted,Spring,Reading,231,80,4,
11040,School B,7,Gifted,Fall,Reading,233,88,4,2
11040,School B,7,Gifted,Spring,Reading,236,88,4,
11654,School B,7,Tier 2,Fall,Reading,190,4,1,8
11654,School B,7,Tier 2,Spring,Reading,181,1,1,
13261,School B,7,LEP,Fall,Reading,210,35,2,5
13261,School B,7,LEP,Spring,Reading,206,21,1,
14732,School B,7,Gifted,Fall,Reading,,,,
14732,School B,7,Gifted,Spring,Reading,231,80,4,
28107,School B,7,,Fall,Reading,216,51,3,4
28107,School B,7,,Spring,Reading,225,67,3,
10592,School B,7,,Fall,Reading,221,64,3,3
10592,School B,7,,Spring,Reading,224,65,3,
16188,School B,7,,Fall,Reading,219,59,3,3
16188,School B,7,,Spring,Reading,239,92,4,
10812,School B,7,Gifted,Fall,Reading,231,85,4,2
10812,School B,7,Gifted,Spring,Reading,248,98,4,
16167,School B,7,,Fall,Reading,227,78,4,2
16167,School B,7,,Spring,Reading,220,55,3,
19766,School B,7,,Fall,Reading,219,59,3,3
19766,School B,7,,Spring,Reading,223,63,3,
20427,School B,7,,Fall,Reading,229,82,4,2
20427,School B,7,,Spring,Reading,225,67,3,
29273,School B,7,,Fall,Reading,223,69,3,2
29273,School B,7,,Spring,Reading,224,65,3,
22126,School B,7,LEP,Fall,Reading,225,74,3,2
22126,School B,7,LEP,Spring,Reading,229,76,4,
29969,School B,7,,Fall,Reading,190,4,1,8
29969,School B,7,,Spring,Reading,204,17,1,
29212,School B,7,,Fall,Reading,214,45,2,4
29212,School B,7,,Spring,Reading,226,70,3,
21667,School B,7,,Fall,Reading,227,78,4,2
21667,School B,7,,Spring,Reading,227,72,3,
11345,School B,7,,Fall,Reading,234,89,4,2
11345,School B,7,,Spring,Reading,231,80,4,
16192,School B,7,Tier 2,Fall,Reading,211,37,2,4
16192,School B,7,Tier 2,Spring,Reading,205,23,1,
20090,School B,7,SPED,Fall,Reading,200,14,1,6
20090,School B,7,SPED,Spring,Reading,213,37,2,
29093,School B,7,SPED,Fall,Reading,199,13,1,6
29093,School B,7,SPED,Spring,Reading,206,21,1,
27276,School B,7,,Fall,Reading,222,67,3,3
27276,School B,7,,Spring,Reading,227,72,3,
23457,School B,7,,Fall,Reading,229,82,4,2
23457,School B,7,,Spring,Reading,235,87,4,
13409,School B,7,,Fall,Reading,220,61,3,3
13409,School B,7,,Spring,Reading,221,57,3,
14990,School B,7,Gifted,Fall,Reading,,,,
14990,School B,7,Gifted,Spring,Reading,216,44,2,
13346,School B,7,,Fall,Reading,218,56,3,3
13346,School B,7,,Spring,Reading,209,27,2,
11471,School B,7,,Fall,Reading,236,92,4,2
11471,School B,7,,Spring,Reading,236,88,4,
15045,School B,7,,Fall,Reading,222,67,3,3
15045,School B,7,,Spring,Reading,229,76,4,
20512,School B,7,,Fall,Reading,209,32,2,5
20512,School B,7,,Spring,Reading,234,85,4,
19197,School B,7,,Fall,Reading,227,78,4,2
19197,School B,7,,Spring,Reading,229,76,4,
25049,School B,7,,Fall,Reading,232,87,4,2
25049,School B,7,,Spring,Reading,227,72,3,
16259,School B,7,,Fall,Reading,222,66,3,3
16259,School B,7,,Spring,Reading,236,88,4,
28783,School B,7,504,Fall,Reading,219,59,3,3
28783,School B,7,504,Spring,Reading,199,10,1,
26662,School B,7,LEP,Fall,Reading,209,32,2,5
26662,School B,7,LEP,Spring,Reading,222,60,3,
25559,School B,7,,Fall,Reading,214,45,2,4
25559,School B,7,,Spring,Reading,224,65,3,
28787,School B,7,,Fall,Reading,233,88,4,2
28787,School B,7,,Spring,Reading,243,95,4,
25942,School B,7,Gifted,Fall,Reading,227,78,4,2
25942,School B,7,Gifted,Spring,Reading,228,74,3,
27618,School B,7,Gifted,Fall,Reading,236,92,4,2
27618,School B,7,Gifted,Spring,Reading,242,94,4,
19208,School B,7,,Fall,Reading,218,56,3,3
19208,School B,7,,Spring,Reading,232,82,4,
14105,School B,7,Gifted,Fall,Reading,234,89,4,2
14105,School B,7,Gifted,Spring,Reading,231,80,4,
20159,School B,7,,Fall,Reading,225,74,3,2
20159,School B,7,,Spring,Reading,225,67,3,
27495,School B,7,Gifted,Fall,Reading,237,93,4,2
27495,School B,7,Gifted,Spring,Reading,238,91,4,
15521,School B,7,,Fall,Reading,227,78,4,2
15521,School B,7,,Spring,Reading,233,84,4,
11281,School B,7,Tier 2,Fall,Reading,215,48,2,4
11281,School B,7,Tier 2,Spring,Reading,226,70,3,
17925,School B,7,Tier 2,Fall,Reading,207,28,2,5
17925,School B,7,Tier 2,Spring,Reading,207,23,1,
14856,School B,7,Gifted,Fall,Reading,230,83,4,2
14856,School B,7,Gifted,Spring,Reading,236,88,4,
23075,School B,7,,Fall,Reading,223,69,3,2
23075,School B,7,,Spring,Reading,228,74,3,
16661,School B,7,,Fall,Reading,210,35,2,5
16661,School B,7,,Spring,Reading,217,47,2,
27674,School B,7,Gifted,Fall,Reading,225,74,3,2
27674,School B,7,Gifted,Spring,Reading,239,92,4,
28120,School B,7,Tier 2,Fall,Reading,239,94,4,2
28120,School B,7,Tier 2,Spring,Reading,246,97,4,
22118,School B,7,504,Fall,Reading,210,35,2,5
22118,School B,7,504,Spring,Reading,219,52,3,
27513,School B,7,Gifted,Fall,Reading,239,94,4,2
27513,School B,7,Gifted,Spring,Reading,238,91,4,
29067,School B,7,Gifted,Fall,Reading,234,89,4,2
29067,School B,7,Gifted,Spring,Reading,246,97,4,
23657,School B,7,,Fall,Reading,220,61,3,3
23657,School B,7,,Spring,Reading,225,67,3,
21014,School B,7,SPED,Fall,Reading,212,40,2,4
21014,School B,7,SPED,Spring,Reading,224,65,3,
15541,School B,7,,Fall,Reading,206,25,2,5
15541,School B,7,,Spring,Reading,217,47,2,
14676,School B,7,,Fall,Reading,226,76,4,2
14676,School B,7,,Spring,Reading,233,84,4,
26879,School B,7,LEP,Fall,Reading,207,28,2,5
26879,School B,7,LEP,Spring,Reading,221,57,3,
25881,School B,7,,Fall,Reading,227,78,4,2
25881,School B,7,,Spring,Reading,240,93,4,
26020,School B,7,,Fall,Reading,222,66,3,3
26020,School B,7,,Spring,Reading,230,78,4,
29286,School D,7,SPED,Fall,Reading,186,2,1,8
29286,School D,7,SPED,Spring,Reading,196,7,1,
14968,School B,7,LEP,Fall,Reading,199,13,1,6
14968,School B,7,LEP,Spring,Reading,217,47,2,
15711,School B,7,,Fall,Reading,234,89,4,2
15711,School B,7,,Spring,Reading,236,88,4,
19214,School B,7,Gifted,Fall,Reading,225,74,3,2
19214,School B,7,Gifted,Spring,Reading,232,82,4,
13951,School B,7,,Fall,Reading,232,87,4,2
13951,School B,7,,Spring,Reading,234,85,4,
22680,School B,7,,Fall,Reading,223,69,3,2
22680,School B,7,,Spring,Reading,236,88,4,
10674,School B,7,,Fall,Reading,210,35,2,5
10674,School B,7,,Spring,Reading,223,63,3,
18844,School B,7,,Fall,Reading,213,43,2,4
18844,School B,7,,Spring,Reading,220,55,3,
12529,School B,7,,Fall,Reading,220,61,3,3
12529,School B,7,,Spring,Reading,222,60,3,
15526,School B,7,,Fall,Reading,208,30,2,5
15526,School B,7,,Spring,Reading,221,57,3,
20904,School B,7,,Fall,Reading,225,74,3,2
20904,School B,7,,Spring,Reading,234,85,4,
23716,School A,7,,Fall,Reading,200,14,1,6
23716,School A,7,,Spring,Reading,209,27,2,
24308,School C,7,SPED,Fall,Reading,205,23,1,5
24308,School C,7,SPED,Spring,Reading,177,1,1,
16503,School D,7,,Fall,Reading,214,45,2,4
16503,School D,7,,Spring,Reading,205,19,1,
11013,School D,7,SPED,Fall,Reading,189,3,1,8
11013,School D,7,SPED,Spring,Reading,217,47,2,
17423,School D,7,,Fall,Reading,215,48,2,4
17423,School D,7,,Spring,Reading,213,37,2,
20614,School C,7,SPED,Fall,Reading,161,1,1,12
20614,School C,7,SPED,Spring,Reading,160,1,1,
25504,School A,7,504,Fall,Reading,232,87,4,2
25504,School A,7,504,Spring,Reading,229,76,4,
15074,School C,7,,Fall,Reading,217,53,3,3
15074,School C,7,,Spring,Reading,180,1,1,
12017,School D,7,SPED,Fall,Reading,178,1,1,10
12017,School D,7,SPED,Spring,Reading,181,1,1,
17096,School C,7,Gifted,Fall,Reading,225,74,3,2
17096,School C,7,Gifted,Spring,Reading,230,78,4,
20429,School A,7,,Fall,Reading,211,37,2,4
20429,School A,7,,Spring,Reading,222,60,3,
13810,School C,7,504,Fall,Reading,210,35,2,5
13810,School C,7,504,Spring,Reading,202,14,1,
12801,School A,7,,Fall,Reading,216,51,3,4
12801,School A,7,,Spring,Reading,223,63,3,
19644,School D,7,,Fall,Reading,223,69,3,2
19644,School D,7,,Spring,Reading,221,57,3,
15308,School D,7,Gifted,Fall,Reading,217,53,3,3
15308,School D,7,Gifted,Spring,Reading,223,63,3,
11813,School C,7,Gifted,Fall,Reading,214,45,2,4
11813,School C,7,Gifted,Spring,Reading,220,55,3,
12029,School A,7,,Fall,Reading,217,53,3,3
12029,School A,7,,Spring,Reading,215,42,2,
13816,School D,7,,Fall,Reading,216,51,3,4
13816,School D,7,,Spring,Reading,222,60,3,
15741,School D,7,SPED,Fall,Reading,187,2,1,8
15741,School D,7,SPED,Spring,Reading,183,1,1,
22297,School C,7,,Fall,Reading,,,,
22297,School C,7,,Spring,Reading,218,50,3,
19945,School D,7,SPED,Fall,Reading,163,1,1,12
19945,School D,7,SPED,Spring,Reading,180,1,1,
16415,School A,7,,Fall,Reading,,,,
16415,School A,7,,Spring,Reading,211,32,2,
12321,School D,7,504,Fall,Reading,188,3,1,8
12321,School D,7,504,Spring,Reading,197,8,1,
14269,School D,7,LEP,Fall,Reading,214,45,2,4
14269,School D,7,LEP,Spring,Reading,217,47,2,
27301,School C,7,Gifted,Fall,Reading,216,51,3,4
27301,School C,7,Gifted,Spring,Reading,222,60,3,
15872,School A,7,SPED,Fall,Reading,215,48,2,4
15872,School A,7,SPED,Spring,Reading,224,65,3,
10086,School A,7,Gifted,Fall,Reading,224,71,3,2
10086,School A,7,Gifted,Spring,Reading,217,47,2,
10562,School C,7,,Fall,Reading,,,,
10562,School C,7,,Spring,Reading,222,60,3,
12470,School A,7,Gifted,Fall,Reading,221,64,3,3
12470,School A,7,Gifted,Spring,Reading,226,70,3,
23550,School C,7,,Fall,Reading,225,74,3,2
23550,School C,7,,Spring,Reading,225,67,3,
18573,School D,7,Gifted,Fall,Reading,222,67,3,3
18573,School D,7,Gifted,Spring,Reading,218,50,3,
11967,School C,7,,Fall,Reading,234,89,4,2
11967,School C,7,,Spring,Reading,230,78,4,
17302,School C,7,,Fall,Reading,213,43,2,4
17302,School C,7,,Spring,Reading,220,55,3,
13199,School C,7,SPED,Fall,Reading,210,35,2,5
13199,School C,7,SPED,Spring,Reading,212,34,2,
26057,School C,7,SPED,Fall,Reading,196,9,1,7
26057,School C,7,SPED,Spring,Reading,209,27,2,
17492,School D,7,,Fall,Reading,222,67,3,3
17492,School D,7,,Spring,Reading,230,78,4,
24339,School D,7,,Fall,Reading,226,76,4,2
24339,School D,7,,Spring,Reading,230,78,4,
11173,School A,7,,Fall,Reading,218,56,3,3
11173,School A,7,,Spring,Reading,213,37,2,
25366,School A,7,,Fall,Reading,217,53,3,3
25366,School A,7,,Spring,Reading,216,44,2,
15277,School D,7,,Fall,Reading,225,74,3,2
15277,School D,7,,Spring,Reading,229,76,4,
20339,School A,7,,Fall,Reading,223,69,3,2
20339,School A,7,,Spring,Reading,221,57,3,
17387,School C,7,,Fall,Reading,233,88,4,2
17387,School C,7,,Spring,Reading,231,80,4,
22175,School A,7,,Fall,Reading,235,91,4,2
22175,School A,7,,Spring,Reading,235,87,4,
23602,School C,7,,Fall,Reading,213,43,2,4
23602,School C,7,,Spring,Reading,204,17,1,
22713,School C,7,,Fall,Reading,221,64,3,3
22713,School C,7,,Spring,Reading,228,74,3,
22240,School C,7,,Fall,Reading,224,71,3,2
22240,School C,7,,Spring,Reading,226,70,3,
24413,School C,7,,Fall,Reading,217,53,3,3
24413,School C,7,,Spring,Reading,213,37,2,
14048,School C,7,SPED,Fall,Reading,,,,
14048,School C,7,SPED,Spring,Reading,216,44,2,
20563,School A,7,,Fall,Reading,212,40,2,4
20563,School A,7,,Spring,Reading,214,39,2,
29008,School C,7,,Fall,Reading,224,71,3,2
29008,School C,7,,Spring,Reading,218,50,3,
28368,School D,7,,Fall,Reading,193,6,1,7
28368,School D,7,,Spring,Reading,201,13,1,
15771,School C,7,,Fall,Reading,,,,
15771,School C,7,,Spring,Reading,211,32,2,
11012,School A,7,SPED,Fall,Reading,217,53,3,3
11012,School A,7,SPED,Spring,Reading,224,65,3,
15127,School C,7,,Fall,Reading,216,51,3,4
15127,School C,7,,Spring,Reading,193,5,1,
20677,School A,7,,Fall,Reading,213,43,2,4
20677,School A,7,,Spring,Reading,212,34,2,
27406,School C,7,SPED,Fall,Reading,215,48,2,4
27406,School C,7,SPED,Spring,Reading,204,17,1,
10485,School C,7,,Fall,Reading,223,69,3,2
10485,School C,7,,Spring,Reading,221,57,3,
23179,School A,7,SPED,Fall,Reading,209,32,2,5
23179,School A,7,SPED,Spring,Reading,210,29,2,
19849,School C,7,Gifted,Fall,Reading,228,80,4,2
19849,School C,7,Gifted,Spring,Reading,231,80,4,
12298,School C,7,Gifted,Fall,Reading,213,43,2,4
12298,School C,7,Gifted,Spring,Reading,228,74,3,
14437,School A,7,,Fall,Reading,216,51,3,4
14437,School A,7,,Spring,Reading,221,57,3,
22474,School A,7,,Fall,Reading,207,28,2,5
22474,School A,7,,Spring,Reading,219,52,3,
12266,School A,7,,Fall,Reading,216,51,3,4
12266,School A,7,,Spring,Reading,224,65,3,
18916,School A,7,,Fall,Reading,220,61,3,3
18916,School A,7,,Spring,Reading,225,67,3,
23964,School D,7,,Fall,Reading,188,3,1,8
23964,School D,7,,Spring,Reading,192,4,1,
25249,School D,7,,Fall,Reading,207,28,2,5
25249,School D,7,,Spring,Reading,222,60,3,
21533,School A,7,SPED,Fall,Reading,210,35,2,4
21533,School A,7,SPED,Spring,Reading,206,21,1,
16703,School A,7,,Fall,Reading,,,,
16703,School A,7,,Spring,Reading,213,37,2,
26074,School D,7,,Fall,Reading,221,64,3,3
26074,School D,7,,Spring,Reading,221,57,3,
11302,School D,7,,Fall,Reading,208,30,2,5
11302,School D,7,,Spring,Reading,211,32,2,
22482,School A,7,Gifted,Fall,Reading,218,56,3,3
22482,School A,7,Gifted,Spring,Reading,219,52,3,
18636,School C,7,,Fall,Reading,231,85,4,2
18636,School C,7,,Spring,Reading,224,65,3,
19358,School D,7,SPED,Fall,Reading,179,1,1,9
19358,School D,7,SPED,Spring,Reading,151,1,1,
