student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
27756,2019,Spring,Math,219,44,2,.
21144,2019,Spring,Math,242,90,4,.
14584,2019,Spring,Math,212,28,2,.
16197,2019,Spring,Math,224,56,3,.
29891,2019,Spring,Math,225,59,3,.
25973,2019,Spring,Math,209,22,1,.
26032,2019,Spring,Math,214,32,2,.
20079,2019,Spring,Math,198,7,1,.
15406,2019,Spring,Math,202,12,1,.
19909,2019,Spring,Math,219,44,2,.
21001,2019,Spring,Math,211,26,2,.
20777,2019,Spring,Math,230,70,3,.
26080,2019,Spring,Math,203,13,1,.
26181,2019,Spring,Math,236,82,4,.
21739,2019,Spring,Math,231,72,3,.
12104,2019,Spring,Math,212,28,2,.
16912,2019,Spring,Math,212,28,2,.
25632,2019,Spring,Math,191,3,1,.
14041,2019,Spring,Math,203,13,1,.
19048,2019,Spring,Math,223,54,3,.
18132,2019,Spring,Math,223,54,3,.
19944,2019,Spring,Math,204,14,1,.
20430,2019,Spring,Math,220,47,2,.
21768,2019,Spring,Math,222,52,3,.
21550,2019,Spring,Math,206,17,1,.
28820,2019,Spring,Math,233,76,4,.
20899,2019,Spring,Math,218,42,2,.
11928,2019,Spring,Math,214,32,2,.
19746,2019,Spring,Math,208,20,1,.
21585,2019,Spring,Math,244,92,4,.
29894,2019,Spring,Math,235,80,4,.
12026,2019,Spring,Math,232,74,3,.
27321,2019,Spring,Math,203,13,1,.
24515,2019,Spring,Math,207,19,1,.
28066,2019,Spring,Math,219,44,2,.
20338,2019,Spring,Math,252,97,4,.
16859,2019,Spring,Math,220,47,2,.
20027,2019,Spring,Math,246,94,4,.
22604,2019,Spring,Math,242,90,4,.
15077,2019,Spring,Math,217,39,2,.
22722,2019,Spring,Math,205,16,1,.
11450,2019,Spring,Math,210,24,1,.
11220,2019,Spring,Math,202,8,1,.
16067,2019,Spring,Math,230,70,3,.
28252,2019,Spring,Math,238,85,4,.
26184,2019,Spring,Math,209,22,1,.
13799,2019,Spring,Math,204,14,1,.
26039,2019,Spring,Math,212,28,2,.
21707,2019,Spring,Math,223,54,3,.
21676,2019,Spring,Math,212,28,2,.
29197,2019,Spring,Math,210,24,1,.
16453,2019,Spring,Math,190,3,1,.
20419,2019,Spring,Math,211,26,2,.
18400,2019,Spring,Math,200,9,1,.
22824,2019,Spring,Math,228,66,3,.
18776,2019,Spring,Math,215,35,2,.
17228,2019,Spring,Math,226,61,3,.
17386,2019,Spring,Math,231,72,3,.
24186,2019,Spring,Math,221,49,2,.
14132,2019,Spring,Math,200,9,1,.
22442,2019,Spring,Math,233,76,4,.
13640,2019,Spring,Math,226,61,3,.
16583,2019,Spring,Math,229,68,3,.
21069,2019,Spring,Math,220,47,2,.
28154,2019,Spring,Math,178,1,1,.
11168,2019,Spring,Math,209,22,1,.
20887,2019,Spring,Math,225,59,3,.
20118,2019,Spring,Math,207,19,1,.
14338,2019,Spring,Math,221,49,2,.
21209,2019,Spring,Math,209,22,1,.
15276,2019,Spring,Math,231,72,3,.
22620,2019,Spring,Math,189,2,1,.
10540,2019,Spring,Math,213,30,2,.
26857,2019,Spring,Math,234,78,4,.
19547,2019,Spring,Math,215,35,2,.
21980,2019,Spring,Math,217,39,2,.
19441,2019,Spring,Math,230,70,3,.
22413,2019,Spring,Math,224,56,3,.
26541,2019,Spring,Math,194,5,1,.
19585,2019,Spring,Math,226,61,3,.
10907,2019,Spring,Math,219,44,2,.
15291,2019,Spring,Math,220,47,2,.
10145,2019,Spring,Math,223,54,3,.
21784,2019,Spring,Math,195,5,1,.
13939,2019,Spring,Math,231,72,3,.
16724,2019,Spring,Math,208,20,1,.
25407,2019,Spring,Math,211,26,2,.
29431,2019,Spring,Math,217,39,2,.
17027,2019,Spring,Math,209,22,1,.
21981,2019,Spring,Math,233,76,4,.
22449,2019,Spring,Math,229,68,3,.
16757,2019,Spring,Math,209,22,1,.
22983,2019,Spring,Math,215,35,2,.
24193,2019,Spring,Math,217,39,2,.
15586,2019,Spring,Math,210,24,1,.
27812,2019,Spring,Math,223,54,3,.
12617,2019,Spring,Math,199,8,1,.
12231,2019,Spring,Math,220,47,2,.
28942,2019,Spring,Math,212,28,2,.
23503,2019,Spring,Math,195,5,1,.
22241,2019,Spring,Math,187,2,1,.
29188,2019,Spring,Math,220,47,2,.
24692,2019,Spring,Math,225,59,3,.
12548,2019,Spring,Math,208,20,1,.
17253,2019,Spring,Math,202,12,1,.
26281,2019,Spring,Math,204,14,1,.
24731,2019,Spring,Math,195,5,1,.
14975,2019,Spring,Math,208,20,1,.
21108,2019,Spring,Math,221,49,2,.
15742,2019,Spring,Math,219,44,2,.
22582,2019,Spring,Math,192,3,1,.
13119,2019,Spring,Math,224,56,3,.
10618,2019,Spring,Math,195,5,1,.
25736,2019,Spring,Math,208,20,1,.
27685,2019,Spring,Math,227,64,3,.
15344,2019,Spring,Math,197,7,1,.
21859,2019,Spring,Math,215,35,2,.
17107,2019,Spring,Math,217,39,2,.
16643,2019,Spring,Math,209,22,1,.
16787,2019,Spring,Math,223,54,3,.
29174,2019,Spring,Math,215,35,2,.
12407,2019,Spring,Math,190,3,1,.
22863,2019,Spring,Math,217,39,2,.
16525,2019,Spring,Math,215,35,2,.
25224,2019,Spring,Math,223,54,3,.
10053,2019,Spring,Math,219,44,2,.
11179,2019,Spring,Math,222,52,3,.
27534,2019,Spring,Math,186,1,1,.
17885,2019,Spring,Math,229,68,3,.
25512,2019,Spring,Math,240,88,4,.
11572,2019,Spring,Math,188,2,1,.
18837,2019,Spring,Math,209,22,1,.
12642,2019,Spring,Math,187,2,1,.
10151,2019,Spring,Math,200,9,1,.
26204,2019,Spring,Math,217,39,2,.
19609,2019,Spring,Math,180,1,1,.
23093,2019,Spring,Math,232,74,3,.
23212,2019,Spring,Math,209,22,1,.
18989,2019,Spring,Math,216,37,2,.
11521,2019,Spring,Math,204,14,1,.
26046,2019,Spring,Math,194,5,1,.
17175,2019,Spring,Math,211,26,2,.
26197,2019,Spring,Math,197,7,1,.
22846,2019,Spring,Math,202,12,1,.
26726,2019,Spring,Math,200,9,1,.
11949,2019,Spring,Math,226,61,3,.
13421,2019,Spring,Math,216,37,2,.
29924,2019,Spring,Math,187,2,1,.
20793,2019,Spring,Math,227,64,3,.
15338,2019,Spring,Math,165,1,1,.
11250,2019,Spring,Math,207,19,1,.
27279,2019,Spring,Math,211,26,2,.
18949,2019,Spring,Math,212,28,2,.
25528,2019,Spring,Math,206,17,1,.
24822,2019,Spring,Math,204,14,1,.
13787,2019,Spring,Math,204,14,1,.
26494,2019,Spring,Math,196,6,1,.
23775,2019,Spring,Math,211,26,2,.
16125,2019,Spring,Math,187,2,1,.
25130,2019,Spring,Math,223,54,3,.
27907,2019,Spring,Math,205,16,1,.
22272,2019,Spring,Math,233,76,4,.
23012,2019,Spring,Math,215,35,2,.
12978,2019,Spring,Math,223,54,3,.
29552,2019,Spring,Math,212,28,2,.
25386,2019,Spring,Math,201,10,1,.
29408,2019,Spring,Math,226,61,3,.
14964,2019,Spring,Math,239,86,4,.
24464,2019,Spring,Math,238,85,4,.
28510,2019,Spring,Math,215,35,2,.
27684,2019,Spring,Math,221,49,2,.
15094,2019,Spring,Math,219,44,2,.
13672,2019,Spring,Math,203,13,1,.
26685,2019,Spring,Math,217,39,2,.
18495,2019,Spring,Math,168,1,1,.
22850,2019,Spring,Math,217,39,2,.
13151,2019,Spring,Math,227,64,3,.
28254,2019,Spring,Math,231,72,3,.
21135,2019,Spring,Math,230,70,3,.
21908,2019,Spring,Math,228,66,3,.
14208,2019,Spring,Math,200,9,1,.
19865,2019,Spring,Math,214,32,2,.
14748,2019,Spring,Math,202,12,1,.
22281,2019,Spring,Math,190,3,1,.
22562,2019,Spring,Math,210,24,1,.
11885,2019,Spring,Math,194,5,1,.
10696,2019,Spring,Math,226,61,3,.
19636,2019,Spring,Math,204,14,1,.
20168,2019,Spring,Math,210,24,1,.
18165,2019,Spring,Math,199,8,1,.
10295,2019,Spring,Math,233,76,4,.
16224,2019,Spring,Math,211,26,2,.
21925,2019,Spring,Math,206,17,1,.
12051,2019,Spring,Math,232,74,3,.
17898,2019,Spring,Math,211,26,2,.
19430,2019,Spring,Math,235,80,4,.
27823,2019,Spring,Math,200,9,1,.
26114,2019,Spring,Math,195,5,1,.
21403,2019,Spring,Math,225,59,3,.
14694,2019,Spring,Math,215,35,2,.
13923,2019,Spring,Math,210,24,1,.
27866,2019,Spring,Math,198,7,1,.
23779,2019,Spring,Math,224,56,3,.
11641,2019,Spring,Math,233,76,4,.
15673,2019,Spring,Math,232,74,3,.
29078,2019,Spring,Math,208,20,1,.
16165,2019,Spring,Math,220,47,2,.
19299,2019,Spring,Math,231,72,3,.
11932,2019,Spring,Math,209,22,1,.
26422,2019,Spring,Math,213,30,2,.
26257,2019,Spring,Math,197,7,1,.
10957,2019,Spring,Math,213,30,2,.
11764,2019,Spring,Math,214,32,2,.
15202,2019,Spring,Math,.,.,.,.
14150,2019,Spring,Math,.,.,.,.
19903,2019,Spring,Math,.,.,.,.
19192,2019,Spring,Math,.,.,.,.
14164,2019,Spring,Math,.,.,.,.
12597,2019,Spring,Math,.,.,.,.
20617,2019,Spring,Math,.,.,.,.
18496,2019,Spring,Math,.,.,.,.
17248,2019,Spring,Math,.,.,.,.
15786,2019,Spring,Math,.,.,.,.
21893,2019,Spring,Math,.,.,.,.
13239,2019,Spring,Math,.,.,.,.
27313,2019,Spring,Math,.,.,.,.
17594,2019,Spring,Math,.,.,.,.
21325,2019,Spring,Math,.,.,.,.
12230,2019,Spring,Math,.,.,.,.
29665,2019,Spring,Math,.,.,.,.
10630,2019,Spring,Math,.,.,.,.
16998,2019,Spring,Math,.,.,.,.
26284,2019,Spring,Math,240,88,4,.
10008,2019,Spring,Math,194,5,1,.
27063,2019,Spring,Math,213,30,2,.
23105,2019,Spring,Math,198,7,1,.
21043,2019,Spring,Math,177,1,1,.
28230,2019,Spring,Math,212,28,2,.
26808,2019,Spring,Math,196,6,1,.
24031,2019,Spring,Math,223,54,3,.
26980,2019,Spring,Math,229,68,3,.
23936,2019,Spring,Math,200,9,1,.
23395,2019,Spring,Math,227,64,3,.
16120,2019,Spring,Math,198,7,1,.
27600,2019,Spring,Math,176,1,1,.
23882,2019,Spring,Math,197,7,1,.
16710,2019,Spring,Math,199,8,1,.
18858,2019,Spring,Math,211,26,2,.
11742,2019,Spring,Math,210,24,1,.
21438,2019,Spring,Math,214,32,2,.
14834,2019,Spring,Math,218,42,2,.
24589,2019,Spring,Math,205,16,1,.
17718,2019,Spring,Math,232,74,3,.
27788,2019,Spring,Math,188,2,1,.
12004,2019,Spring,Math,209,22,1,.
18732,2019,Spring,Math,199,8,1,.
13471,2019,Spring,Math,214,32,2,.
27665,2019,Spring,Math,204,14,1,.
12118,2019,Spring,Math,234,78,4,.
23931,2019,Spring,Math,211,26,2,.
10901,2019,Spring,Math,216,37,2,.
22982,2019,Spring,Math,207,19,1,.
19418,2019,Spring,Math,186,1,1,.
21458,2019,Spring,Math,227,64,3,.
15359,2019,Spring,Math,192,2,1,.
23754,2019,Spring,Math,187,1,1,.
22905,2019,Spring,Math,210,18,1,.
20337,2019,Spring,Math,237,76,4,.
19733,2019,Spring,Math,212,21,1,.
17118,2019,Spring,Math,241,83,4,.
26111,2019,Spring,Math,232,66,3,.
13482,2019,Spring,Math,230,61,3,.
21876,2019,Spring,Math,210,18,1,.
29838,2019,Spring,Math,220,37,2,.
24216,2019,Spring,Math,232,66,3,.
16501,2019,Spring,Math,238,78,4,.
20644,2019,Spring,Math,232,66,3,.
23934,2019,Spring,Math,201,7,1,.
11455,2019,Spring,Math,234,70,3,.
15812,2019,Spring,Math,227,54,3,.
23856,2019,Spring,Math,236,74,3,.
10056,2019,Spring,Math,224,47,2,.
27611,2019,Spring,Math,240,81,4,.
26899,2019,Spring,Math,237,76,4,.
28158,2019,Spring,Math,234,70,3,.
18640,2019,Spring,Math,208,15,1,.
25626,2019,Spring,Math,246,89,4,.
25790,2019,Spring,Math,221,40,2,.
10524,2019,Spring,Math,221,40,2,.
11640,2019,Spring,Math,217,31,2,.
15520,2019,Spring,Math,238,78,4,.
10845,2019,Spring,Math,209,16,1,.
11095,2019,Spring,Math,249,92,4,.
23438,2019,Spring,Math,245,88,4,.
27051,2019,Spring,Math,203,9,1,.
12049,2019,Spring,Math,238,78,4,.
28801,2019,Spring,Math,233,68,3,.
18308,2019,Spring,Math,216,29,2,.
21139,2019,Spring,Math,231,63,3,.
12093,2019,Spring,Math,253,95,4,.
16243,2019,Spring,Math,226,52,3,.
27343,2019,Spring,Math,219,35,2,.
16489,2019,Spring,Math,249,92,4,.
10917,2019,Spring,Math,214,25,2,.
29980,2019,Spring,Math,237,76,4,.
28363,2019,Spring,Math,213,23,1,.
15781,2019,Spring,Math,215,27,2,.
13529,2019,Spring,Math,230,61,3,.
11431,2019,Spring,Math,235,72,3,.
27881,2019,Spring,Math,213,23,1,.
21453,2019,Spring,Math,192,2,1,.
28486,2019,Spring,Math,223,44,2,.
15251,2019,Spring,Math,203,9,1,.
28005,2019,Spring,Math,228,56,3,.
10715,2019,Spring,Math,235,72,3,.
10518,2019,Spring,Math,206,12,1,.
24688,2019,Spring,Math,237,76,4,.
27931,2019,Spring,Math,243,86,4,.
11085,2019,Spring,Math,226,52,3,.
22721,2019,Spring,Math,241,83,4,.
24570,2019,Spring,Math,206,12,1,.
25587,2019,Spring,Math,234,70,3,.
26498,2019,Spring,Math,243,85,4,.
19619,2019,Spring,Math,243,86,4,.
14086,2019,Spring,Math,224,47,2,.
26401,2019,Spring,Math,222,42,2,.
18436,2019,Spring,Math,216,29,2,.
18533,2019,Spring,Math,211,20,1,.
22644,2019,Spring,Math,234,70,3,.
23771,2019,Spring,Math,193,3,1,.
15797,2019,Spring,Math,242,84,4,.
13595,2019,Spring,Math,229,59,3,.
21950,2019,Spring,Math,234,70,3,.
13060,2019,Spring,Math,236,74,3,.
24582,2019,Spring,Math,219,35,2,.
10000,2019,Spring,Math,224,47,2,.
25690,2019,Spring,Math,207,14,1,.
15952,2019,Spring,Math,203,9,1,.
19773,2019,Spring,Math,245,88,4,.
23878,2019,Spring,Math,226,52,3,.
28211,2019,Spring,Math,240,81,4,.
19941,2019,Spring,Math,204,10,1,.
26504,2019,Spring,Math,224,47,2,.
23982,2019,Spring,Math,214,25,2,.
28367,2019,Spring,Math,193,3,1,.
11613,2019,Spring,Math,212,21,1,.
27646,2019,Spring,Math,220,38,2,.
21059,2019,Spring,Math,181,1,1,.
20801,2019,Spring,Math,235,72,3,.
12859,2019,Spring,Math,204,10,1,.
13364,2019,Spring,Math,198,7,1,.
29227,2019,Spring,Math,209,22,1,.
18796,2019,Spring,Math,213,23,1,.
29301,2019,Spring,Math,218,33,2,.
17134,2019,Spring,Math,225,49,2,.
22220,2019,Spring,Math,203,9,1,.
13720,2019,Spring,Math,214,25,2,.
11862,2019,Spring,Math,215,27,2,.
21389,2019,Spring,Math,218,33,2,.
26838,2019,Spring,Math,231,63,3,.
16815,2019,Spring,Math,221,40,2,.
22534,2019,Spring,Math,200,6,1,.
15306,2019,Spring,Math,211,20,1,.
14835,2019,Spring,Math,205,11,1,.
20519,2019,Spring,Math,216,29,2,.
26200,2019,Spring,Math,244,87,4,.
24837,2019,Spring,Math,217,31,2,.
18036,2019,Spring,Math,231,63,3,.
20351,2019,Spring,Math,203,9,1,.
19739,2019,Spring,Math,234,70,3,.
15804,2019,Spring,Math,225,49,2,.
27564,2019,Spring,Math,196,4,1,.
21106,2019,Spring,Math,229,59,3,.
11307,2019,Spring,Math,230,61,3,.
27819,2019,Spring,Math,223,44,2,.
23742,2019,Spring,Math,213,23,1,.
24115,2019,Spring,Math,196,4,1,.
28982,2019,Spring,Math,205,11,1,.
19875,2019,Spring,Math,216,29,2,.
18604,2019,Spring,Math,235,72,3,.
12275,2019,Spring,Math,235,72,3,.
12181,2019,Spring,Math,191,2,1,.
26995,2019,Spring,Math,221,40,2,.
10681,2019,Spring,Math,245,88,4,.
18600,2019,Spring,Math,236,74,3,.
25623,2019,Spring,Math,223,44,2,.
24826,2019,Spring,Math,206,12,1,.
27641,2019,Spring,Math,199,6,1,.
19785,2019,Spring,Math,219,35,2,.
16242,2019,Spring,Math,228,56,3,.
22527,2019,Spring,Math,224,47,2,.
17733,2019,Spring,Math,214,25,2,.
29553,2019,Spring,Math,251,94,4,.
11629,2019,Spring,Math,225,49,2,.
18605,2019,Spring,Math,219,35,2,.
12260,2019,Spring,Math,247,90,4,.
20875,2019,Spring,Math,178,1,1,.
21654,2019,Spring,Math,233,68,3,.
22657,2019,Spring,Math,221,40,2,.
13642,2019,Spring,Math,228,56,3,.
12972,2019,Spring,Math,236,74,3,.
17503,2019,Spring,Math,227,54,3,.
27778,2019,Spring,Math,228,56,3,.
14898,2019,Spring,Math,225,49,2,.
17314,2019,Spring,Math,239,79,4,.
14815,2019,Spring,Math,227,54,3,.
14348,2019,Spring,Math,244,87,4,.
23088,2019,Spring,Math,227,54,3,.
29794,2019,Spring,Math,223,54,3,.
13676,2019,Spring,Math,221,40,2,.
16468,2019,Spring,Math,216,29,2,.
27271,2019,Spring,Math,200,6,1,.
14446,2019,Spring,Math,244,87,4,.
14635,2019,Spring,Math,218,33,2,.
21634,2019,Spring,Math,239,79,4,.
26293,2019,Spring,Math,222,42,2,.
12196,2019,Spring,Math,188,2,1,.
25122,2019,Spring,Math,195,3,1,.
26753,2019,Spring,Math,210,18,1,.
22506,2019,Spring,Math,209,16,1,.
14404,2019,Spring,Math,244,87,4,.
26546,2019,Spring,Math,209,16,1,.
14386,2019,Spring,Math,212,21,1,.
19118,2019,Spring,Math,233,68,3,.
22543,2019,Spring,Math,202,8,1,.
15340,2019,Spring,Math,197,4,1,.
17627,2019,Spring,Math,247,90,4,.
25071,2019,Spring,Math,203,9,1,.
26500,2019,Spring,Math,236,74,3,.
16733,2019,Spring,Math,241,83,4,.
27312,2019,Spring,Math,224,47,2,.
11507,2019,Spring,Math,214,25,2,.
18201,2019,Spring,Math,205,11,1,.
26827,2019,Spring,Math,218,33,2,.
19065,2019,Spring,Math,229,59,3,.
19607,2019,Spring,Math,218,33,2,.
11945,2019,Spring,Math,230,61,3,.
18354,2019,Spring,Math,198,5,1,.
12559,2019,Spring,Math,235,72,3,.
24480,2019,Spring,Math,213,23,1,.
16022,2019,Spring,Math,227,54,3,.
19889,2019,Spring,Math,230,61,3,.
13824,2019,Spring,Math,219,35,2,.
12036,2019,Spring,Math,210,18,1,.
24447,2019,Spring,Math,224,47,2,.
18681,2019,Spring,Math,223,44,2,.
11512,2019,Spring,Math,227,54,3,.
21471,2019,Spring,Math,212,21,1,.
14408,2019,Spring,Math,197,4,1,.
21147,2019,Spring,Math,219,35,2,.
27342,2019,Spring,Math,222,42,2,.
12792,2019,Spring,Math,239,79,4,.
12666,2019,Spring,Math,234,70,3,.
29703,2019,Spring,Math,224,47,2,.
15301,2019,Spring,Math,234,70,3,.
13756,2019,Spring,Math,243,86,4,.
14527,2019,Spring,Math,210,18,1,.
13892,2019,Spring,Math,249,92,4,.
22633,2019,Spring,Math,226,52,3,.
28798,2019,Spring,Math,236,74,3,.
20597,2019,Spring,Math,225,49,2,.
20480,2019,Spring,Math,204,10,1,.
24408,2019,Spring,Math,227,54,3,.
12605,2019,Spring,Math,232,66,3,.
29878,2019,Spring,Math,214,25,2,.
21356,2019,Spring,Math,227,54,3,.
14183,2019,Spring,Math,187,1,1,.
13833,2019,Spring,Math,216,29,2,.
20053,2019,Spring,Math,211,20,1,.
18476,2019,Spring,Math,202,8,1,.
13962,2019,Spring,Math,203,13,1,.
22941,2019,Spring,Math,189,2,1,.
24000,2019,Spring,Math,231,63,3,.
14569,2019,Spring,Math,227,54,3,.
25473,2019,Spring,Math,234,70,3,.
20953,2019,Spring,Math,238,78,4,.
21420,2019,Spring,Math,220,37,2,.
29949,2019,Spring,Math,205,11,1,.
23758,2019,Spring,Math,212,21,1,.
28948,2019,Spring,Math,206,12,1,.
11451,2019,Spring,Math,218,33,2,.
21529,2019,Spring,Math,218,33,2,.
20091,2019,Spring,Math,223,44,2,.
29701,2019,Spring,Math,217,31,2,.
19154,2019,Spring,Math,222,42,2,.
26452,2019,Spring,Math,195,5,1,.
16042,2019,Spring,Math,203,9,1,.
24543,2019,Spring,Math,205,16,1,.
22215,2019,Spring,Math,204,14,1,.
15803,2019,Spring,Math,211,20,1,.
25191,2019,Spring,Math,220,38,2,.
24330,2019,Spring,Math,238,78,4,.
17909,2019,Spring,Math,234,70,3,.
16649,2019,Spring,Math,232,66,3,.
24405,2019,Spring,Math,216,29,2,.
10253,2019,Spring,Math,210,18,1,.
15143,2019,Spring,Math,204,10,1,.
19501,2019,Spring,Math,233,68,3,.
16652,2019,Spring,Math,208,15,1,.
10224,2019,Spring,Math,191,2,1,.
25980,2019,Spring,Math,206,12,1,.
25180,2019,Spring,Math,220,37,2,.
25846,2019,Spring,Math,238,78,4,.
18787,2019,Spring,Math,230,61,3,.
12552,2019,Spring,Math,241,83,4,.
23784,2019,Spring,Math,233,68,3,.
29575,2019,Spring,Math,222,42,2,.
16479,2019,Spring,Math,249,92,4,.
11423,2019,Spring,Math,208,15,1,.
21354,2019,Spring,Math,193,3,1,.
28685,2019,Spring,Math,201,7,1,.
22964,2019,Spring,Math,244,87,4,.
21159,2019,Spring,Math,216,29,2,.
23857,2019,Spring,Math,212,21,1,.
10920,2019,Spring,Math,210,18,1,.
14781,2019,Spring,Math,214,25,2,.
19629,2019,Spring,Math,235,72,3,.
26996,2019,Spring,Math,241,83,4,.
15637,2019,Spring,Math,209,16,1,.
11794,2019,Spring,Math,226,52,3,.
22484,2019,Spring,Math,243,86,4,.
24784,2019,Spring,Math,221,40,2,.
14980,2019,Spring,Math,227,54,3,.
12406,2019,Spring,Math,213,23,1,.
18439,2019,Spring,Math,213,23,1,.
26481,2019,Spring,Math,200,6,1,.
28228,2019,Spring,Math,244,87,4,.
22117,2019,Spring,Math,253,95,4,.
12235,2019,Spring,Math,215,27,2,.
10662,2019,Spring,Math,224,47,2,.
10851,2019,Spring,Math,200,6,1,.
28991,2019,Spring,Math,236,74,3,.
25834,2019,Spring,Math,222,42,2,.
14649,2019,Spring,Math,232,66,3,.
18084,2019,Spring,Math,229,59,3,.
24524,2019,Spring,Math,214,25,2,.
10858,2019,Spring,Math,233,68,3,.
18812,2019,Spring,Math,223,44,2,.
18866,2019,Spring,Math,222,42,2,.
19102,2019,Spring,Math,215,35,2,.
14817,2019,Spring,Math,224,47,2,.
11293,2019,Spring,Math,226,52,3,.
14648,2019,Spring,Math,229,59,3,.
22553,2019,Spring,Math,228,56,3,.
29744,2019,Spring,Math,253,95,4,.
13360,2019,Spring,Math,212,21,1,.
23734,2019,Spring,Math,240,81,4,.
18376,2019,Spring,Math,233,68,3,.
20376,2019,Spring,Math,193,3,1,.
26786,2019,Spring,Math,217,31,2,.
11583,2019,Spring,Math,213,23,1,.
13526,2019,Spring,Math,218,33,2,.
12096,2019,Spring,Math,215,27,2,.
29690,2019,Spring,Math,240,81,4,.
26163,2019,Spring,Math,230,61,3,.
27075,2019,Spring,Math,234,70,3,.
17552,2019,Spring,Math,222,42,2,.
26342,2019,Spring,Math,226,52,3,.
10120,2019,Spring,Math,220,38,2,.
10786,2019,Spring,Math,223,44,2,.
22841,2019,Spring,Math,222,42,2,.
22630,2019,Spring,Math,204,10,1,.
19404,2019,Spring,Math,185,1,1,.
23420,2019,Spring,Math,219,35,2,.
27237,2019,Spring,Math,233,68,3,.
24253,2019,Spring,Math,222,42,2,.
14937,2019,Spring,Math,221,40,2,.
27413,2019,Spring,Math,209,16,1,.
19825,2019,Spring,Math,214,25,2,.
19031,2019,Spring,Math,227,54,3,.
12205,2019,Spring,Math,199,6,1,.
26454,2019,Spring,Math,217,31,2,.
19660,2019,Spring,Math,236,74,3,.
18841,2019,Spring,Math,220,37,2,.
15083,2019,Spring,Math,211,20,1,.
21448,2019,Spring,Math,221,40,2,.
29657,2019,Spring,Math,221,40,2,.
24291,2019,Spring,Math,206,12,1,.
29823,2019,Spring,Math,230,61,3,.
24416,2019,Spring,Math,183,1,1,.
12948,2019,Spring,Math,220,37,2,.
14675,2019,Spring,Math,.,.,.,.
22070,2019,Spring,Math,.,.,.,.
15327,2019,Spring,Math,.,.,.,.
21019,2019,Spring,Math,.,.,.,.
29296,2019,Spring,Math,.,.,.,.
21818,2019,Spring,Math,.,.,.,.
12197,2019,Spring,Math,.,.,.,.
17693,2019,Spring,Math,.,.,.,.
19494,2019,Spring,Math,.,.,.,.
21367,2019,Spring,Math,.,.,.,.
12021,2019,Spring,Math,.,.,.,.
24609,2019,Spring,Math,.,.,.,.
29288,2019,Spring,Math,.,.,.,.
15369,2019,Spring,Math,.,.,.,.
19689,2019,Spring,Math,.,.,.,.
26464,2019,Spring,Math,.,.,.,.
26935,2019,Spring,Math,.,.,.,.
26852,2019,Spring,Math,.,.,.,.
23345,2019,Spring,Math,.,.,.,.
20634,2019,Spring,Math,.,.,.,.
11180,2019,Spring,Math,.,.,.,.
18240,2019,Spring,Math,.,.,.,.
18488,2019,Spring,Math,.,.,.,.
20682,2019,Spring,Math,.,.,.,.
14910,2019,Spring,Math,.,.,.,.
24773,2019,Spring,Math,.,.,.,.
19702,2019,Spring,Math,.,.,.,.
21826,2019,Spring,Math,.,.,.,.
25765,2019,Spring,Math,.,.,.,.
29077,2019,Spring,Math,.,.,.,.
13879,2019,Spring,Math,.,.,.,.
15055,2019,Spring,Math,.,.,.,.
12220,2019,Spring,Math,.,.,.,.
11409,2019,Spring,Math,.,.,.,.
24349,2019,Spring,Math,.,.,.,.
14867,2019,Spring,Math,.,.,.,.
23272,2019,Spring,Math,.,.,.,.
20829,2019,Spring,Math,.,.,.,.
15496,2019,Spring,Math,.,.,.,.
28322,2019,Spring,Math,.,.,.,.
14744,2019,Spring,Math,.,.,.,.
26755,2019,Spring,Math,.,.,.,.
12343,2019,Spring,Math,.,.,.,.
26330,2019,Spring,Math,.,.,.,.
10761,2019,Spring,Math,.,.,.,.
20660,2019,Spring,Math,.,.,.,.
15665,2019,Spring,Math,.,.,.,.
21517,2019,Spring,Math,.,.,.,.
27537,2019,Spring,Math,.,.,.,.
26194,2019,Spring,Math,.,.,.,.
28714,2019,Spring,Math,217,31,2,.
17726,2019,Spring,Math,220,37,2,.
11793,2019,Spring,Math,210,18,1,.
14721,2019,Spring,Math,207,14,1,.
12591,2019,Spring,Math,230,61,3,.
23152,2019,Spring,Math,236,74,3,.
13113,2019,Spring,Math,234,70,3,.
26285,2019,Spring,Math,220,37,2,.
13374,2019,Spring,Math,218,33,2,.
13814,2019,Spring,Math,227,54,3,.
28403,2019,Spring,Math,204,10,1,.
10454,2019,Spring,Math,221,40,2,.
25762,2019,Spring,Math,219,35,2,.
29465,2019,Spring,Math,207,14,1,.
21000,2019,Spring,Math,215,27,2,.
28508,2019,Spring,Math,199,6,1,.
10897,2019,Spring,Math,194,3,1,.
11717,2019,Spring,Math,218,33,2,.
22862,2019,Spring,Math,198,5,1,.
18310,2019,Spring,Math,212,21,1,.
29014,2019,Spring,Math,225,49,2,.
14681,2019,Spring,Math,191,2,1,.
12380,2019,Spring,Math,215,27,2,.
20792,2019,Spring,Math,223,44,2,.
26395,2019,Spring,Math,219,35,2,.
16746,2019,Spring,Math,211,20,1,.
29619,2019,Spring,Math,210,15,1,.
14778,2019,Spring,Math,222,35,2,.
16580,2019,Spring,Math,190,1,1,.
25644,2019,Spring,Math,189,1,1,.
22283,2019,Spring,Math,204,8,1,.
23675,2019,Spring,Math,203,7,1,.
18998,2019,Spring,Math,238,70,3,.
